exchange,trading_symbol,groww_symbol,name,series,isin,exchange_token
BSE,975HLF26,BSE-975HLF26,975HLF26,F,INE146O08191,973111
BSE,734ABCL31,BSE-734ABCL31,734ABFL31,F,INE860H08EE3,973229
BSE,EPDPGSEC26,BSE-EPDPGSEC26,EPDPGSEC26,F,INE003L07184,973361
BSE,655ABCL26,BSE-655ABCL26,655ABFL26,F,INE860H07HN9,973335
BSE,861NTPC34,BSE-861NTPC34,861NTPC2034,F,INE733E07JM3,972874
BSE,1242IRP47,BSE-1242IRP47,1242IRP47,F,INE0I8R15017,973293
BSE,635PFCL26,BSE-635PFCL26,635PFCL26,F,INE134E08LG0,973274
BSE,AFINIF24B,BSE-AFINIF24B,AFINIF24B,F,INE065507423,973190
BSE,703IRFC36,BSE-703IRFC36,703IRFC36,F,INE053F08114,973350
BSE,REPLZC25,BSE-REPLZC25,REPLZC25,F,INE0I9Z07023,973303
BSE,925PF26,BSE-925PF26,925PCH26,F,INE516Y07261,973053
BSE,876JSL31,BSE-876JSL31,876JSL31,F,INE019A07449,973171
BSE,745ABSLI31,BSE-745ABSLI31,745ABSLI31,F,INE951F08028,973339
BSE,855IRFC29B,BSE-855IRFC29B,INDIAN RAILWAY FINAN,F,INE053F07702,972868
BSE,8SFL31,BSE-8SFL31,8STFC31,F,INE721A07QG3,973124
BSE,13DBLIRP26,BSE-13DBLIRP26,13DBLIRP26,F,INE0IJE08011,973405
BSE,95SFL30,BSE-95SFL30,95SCUFL30,F,INE722A07AQ4,973008
BSE,679NABAR31,BSE-679NABAR31,679NABAR31,F,INE261F08DH3,973365
BSE,725IIL26,BSE-725IIL26,725IIL26,F,INE537P07596,973116
BSE,695TML26,BSE-695TML26,695TML26,F,INE155A08431,973330
BSE,925PFL26,BSE-925PFL26,925PCHFL26,F,INE516Y07279,973073
BSE,RERTZC28,BSE-RERTZC28,RERTZC28,F,INE0H3715027,973051
BSE,1125IRP59,BSE-1125IRP59,1125IRP59,F,INE0I8O15014,973284
BSE,8BOM31A,BSE-8BOM31A,8BOM31A,F,INE457A08084,973079
BSE,885PFL31,BSE-885PFL31,885PCHFL31,F,INE516Y07329,973272
BSE,1225AFI26,BSE-1225AFI26,1225AFI26,F,INE065507407,973188
BSE,925SFL30A,BSE-925SFL30A,925SCUFL30A,F,INE722A07AP6,973007
BSE,905CIFCL31,BSE-905CIFCL31,905CIFCL31,F,INE121A08OO3,973273
BSE,699IRFC41,BSE-699IRFC41,699IRFC41,F,INE053F08098,973223
BSE,777TPCL30,BSE-777TPCL30,777TPCL30,F,INE245A08224,973086
BSE,66TML26,BSE-66TML26,66TML26,F,INE155A08423,973237
BSE,705TPCL26,BSE-705TPCL26,705TPCL26,F,INE245A08216,973018
BSE,737IIL31,BSE-737IIL31,737IIL31,F,INE537P08032,973369
BSE,735MMFSL31,BSE-735MMFSL31,735MMFSL31,F,INE774D08MT6,973294
BSE,726ABCL31,BSE-726ABCL31,726ABFL31,F,INE860H07HK5,973213
BSE,875SFL31,BSE-875SFL31,875SCUF31,F,INE722A07AX0,973340
BSE,795BOBPER,BSE-795BOBPER,795BOBPER,F,INE028A08265,973596
BSE,687IRFC32,BSE-687IRFC32,687IRFC32,F,INE053F08163,973664
BSE,775SUDLI31,BSE-775SUDLI31,775SUDLI31,F,INE503V08016,973587
BSE,121MLST58,BSE-121MLST58,121MLST58,F,INE0JGV15048,973544
BSE,EELGSEC26,BSE-EELGSEC26,EELGSEC26,F,INE572O07HR7,973626
BSE,770GRIL32,BSE-770GRIL32,770GRIL32,F,INE201P08175,973729
BSE,655ICHCL26,BSE-655ICHCL26,655ICHCL26,F,INE071G07462,973672
BSE,645ABCL26,BSE-645ABCL26,71ABFL31,F,INE860H07HQ2,973521
BSE,899JMFCS32,BSE-899JMFCS32,899JMFCS32,F,INE651J07853,973735
BSE,840PNBPER,BSE-840PNBPER,840PNBPER,F,INE160A08209,973638
BSE,655AFL26,BSE-655AFL26,655AFL26,F,INE891K07705,973476
BSE,695IRFC36,BSE-695IRFC36,695IRFC36,F,INE053F08155,973586
BSE,113UCL27,BSE-113UCL27,113UCL27,F,INE583D07190,973659
BSE,772SBI31,BSE-772SBI31,772SBI31,F,INE062A08280,973419
BSE,12MFLPERB,BSE-12MFLPERB,12MFLPERB,F,INE549K08269,973422
BSE,776AFLPERP,BSE-776AFLPERP,776AFLPERP,F,INE891K08117,973704
BSE,772SBIPER,BSE-772SBIPER,772SBIPER,F,INE062A08298,973540
BSE,790MHFL32,BSE-790MHFL32,790MHFL32,F,INE950O07388,973716
BSE,NWFLNIF25D,BSE-NWFLNIF25D,NWFLNIF25D,F,INE918K07IJ5,973727
BSE,71ABCL31,BSE-71ABCL31,71ABFL31,F,INE860H07HP4,973520
BSE,EELGSEC26A,BSE-EELGSEC26A,EELGSEC26A,F,INE572O07HT3,973685
BSE,850PNBPER,BSE-850PNBPER,850PNBPER,F,INE160A08217,973720
BSE,743ABCL31,BSE-743ABCL31,ABFL61221,F,INE860H08EG8,973627
BSE,763ABSLI31,BSE-763ABSLI31,763ABSLI31,F,INE951F08036,973603
BSE,752ICICI32,BSE-752ICICI32,752ICICI32,F,INE849D08TY1,973424
BSE,610AFL29,BSE-610AFL29,610AFL29,F,INE891K07713,973511
BSE,620RJIL27,BSE-620RJIL27,620RJIL27,F,INE110L08078,973711
BSE,KFL23921,BSE-KFL23921,KFL23921,F,INE192U07236,973485
BSE,750CFSL32,BSE-750CFSL32,750HCFSL32,F,INE539K07205,973748
BSE,742AFL31,BSE-742AFL31,742AFL31,F,INE891K08091,973630
BSE,1210MLST26,BSE-1210MLST26,1210MLST26,F,INE0JGV15014,973541
BSE,905SFL31,BSE-905SFL31,905SCUF31,F,INE722A07BE8,973674
BSE,68AFL26,BSE-68AFL26,68AFL26,F,INE891K07721,973584
BSE,627ICICI26,BSE-627ICICI26,627ICICI26,F,INE071G07447,973498
BSE,692REC32,BSE-692REC32,692REC32,F,INE020B08DV3,973647
BSE,710HEGI31,BSE-710HEGI31,710HDFCE31,F,INE225R08014,973567
BSE,9SFIL26,BSE-9SFIL26,9ICCL26,F,INE244L07242,973471
BSE,692PFCL32,BSE-692PFCL32,692PFCL32,F,INE134E08LN6,973666
BSE,710PNB31,BSE-710PNB31,710PNB31,F,INE160A08191,973583
BSE,668LTMRH27,BSE-668LTMRH27,668LTMRH27,F,INE128M08086,973698
BSE,837SFL31,BSE-837SFL31,837STFC31,F,INE721A07QM1,973575
BSE,68ORL25,BSE-68ORL25,68ORL25,F,INE093I07058,973655
BSE,1130UCL27,BSE-1130UCL27,1130UCL27,F,INE583D07208,973695
BSE,1176SML26,BSE-1176SML26,1176SML26,F,INE982X07218,973717
BSE,745MMFSL31,BSE-745MMFSL31,745MMFSL31,F,INE774D07UG8,973579
BSE,715BFL31,BSE-715BFL31,715BFL31,F,INE296A07RW1,973618
BSE,567BIL25,BSE-567BIL25,567BIL25,F,INE787D08021,973556
BSE,692NABAR29,BSE-692NABAR29,692NABAR29,F,INE261F08DJ9,973509
BSE,65AFL26,BSE-65AFL26,65AFL26,F,INE216P07217,973602
BSE,609SMIL26,BSE-609SMIL26,609MSSL26,F,INE775A08063,973595
BSE,692IRFC31,BSE-692IRFC31,692IRFC31,F,INE053F08122,973412
BSE,1075MFSL21,BSE-1075MFSL21,1075MFSL21,F,INE348L08041,973547
BSE,658LTMRH26,BSE-658LTMRH26,658LTMRH26,F,INE128M08078,973697
BSE,748MRPL32,BSE-748MRPL32,748MRPL32,F,INE103A08050,973692
BSE,57NABARD25,BSE-57NABARD25,57NABARD25,F,INE261F08DK7,973570
BSE,640JUPPL29,BSE-640JUPPL29,640JUPPL29,F,INE936D07174,973508
BSE,625MMFSL25,BSE-625MMFSL25,625MMFSL25,F,INE774D07UH6,973737
BSE,705EOP26,BSE-705EOP26,705EOP26,F,INE041007084,973546
BSE,TCAPPERP,BSE-TCAPPERP,TMFLPERP,F,INE601U08275,973623
BSE,623REC31,BSE-623REC31,623REC31,F,INE020B08DT7,973550
BSE,669NTPC31,BSE-669NTPC31,669NTPC31,F,INE733E08197,973438
BSE,67ABHF27,BSE-67ABHF27,67ABHF27,F,INE831R07318,973736
BSE,612ICHFC25,BSE-612ICHFC25,612ICHFC25,F,INE071G07470,973673
BSE,685NLC32,BSE-685NLC32,685NLC32,F,INE589A08043,973663
BSE,08SFL31,BSE-08SFL31,8STFL31,F,INE721A07QO7,973688
BSE,715PFC36,BSE-715PFC36,715PFC36,F,INE134E08LL0,973408
BSE,IFSL19122,BSE-IFSL19122,IFSL19122,F,INE945W07415,973734
BSE,6HDBFS25,BSE-6HDBFS25,6HDBFS25,F,INE756I07EB9,973680
BSE,725BHFL31,BSE-725BHFL31,725BHFL31,F,INE377Y07284,973560
BSE,NWFLNIF25A,BSE-NWFLNIF25A,NWFLNIF25A,F,INE918K07HU4,973537
BSE,675IIDL27,BSE-675IIDL27,675IIDL27,F,INE537P07638,973646
BSE,64JDFIPL25,BSE-64JDFIPL25,64JDFIPL25,F,INE00V208082,973710
BSE,8JMFHL26,BSE-8JMFHL26,8JMFHL26,F,INE01A207088,973574
BSE,768HDB31,BSE-768HDB31,768HDB31,F,INE756I08231,973562
BSE,8BOBPERP,BSE-8BOBPERP,8BOBPERP,F,INE028A08273,973743
BSE,699ABL31,BSE-699ABL31,699ABL31,F,INE238A08476,973667
BSE,695PFCL31,BSE-695PFCL31,695PFCL31,F,INE134E08LM8,973519
BSE,68EOPRE26,BSE-68EOPRE26,68EFPRE26,F,INE041007068,973434
BSE,1130UCL28,BSE-1130UCL28,1130UCL28,F,INE583D07216,973715
BSE,755SBIPERP,BSE-755SBIPERP,755SBIPERP,F,INE062A08306,973645
BSE,640ABCL25,BSE-640ABCL25,640ABFL25,F,INE860H07HS8,973731
BSE,644HDFC28,BSE-644HDFC28,644HDFC28,F,INE040A08401,973489
BSE,OWLGSEC25,BSE-OWLGSEC25,OWLGSEC25,F,INE466L07027,973693
BSE,786BOM31,BSE-786BOM31,786BOM31,F,INE457A08092,973553
BSE,687NHAI32,BSE-687NHAI32,687NHAI32,F,INE906B07JA6,973668
BSE,STS220926,BSE-STS220926,STS220926,F,INE0J4L15075,973470
BSE,627BPCL26,BSE-627BPCL26,627BPCL26,F,INE322J08040,973554
BSE,675IIL27,BSE-675IIL27,675IIL27,F,INE537P07620,973524
BSE,865SFL31,BSE-865SFL31,865SCUF31,F,INE722A07BA6,973460
BSE,610SJVN26,BSE-610SJVN26,610SJVN26,F,INE002L08010,973501
BSE,675PFL31,BSE-675PFL31,675PCHFL31,F,INE516Y07444,973491
BSE,575BHFL25,BSE-575BHFL25,575BHFL25,F,INE377Y07276,973474
BSE,790JMFH27,BSE-790JMFH27,790JMFH27,F,INE01A207096,973911
BSE,962APSB28,BSE-962APSB28,962APSB28,F,INE0M2307065,973990
BSE,675AFL25,BSE-675AFL25,675AFL25,F,INE891K07770,973934
BSE,740NL27,BSE-740NL27,740NL27,F,INE310A07020,973834
BSE,MFLNIFT25,BSE-MFLNIFT25,MFLNIFT25,F,INE414G07GC2,973873
BSE,609HPCL27,BSE-609HPCL27,609HPCL27,F,INE094A08101,973822
BSE,712NHAI37,BSE-712NHAI37,712NHAI37,F,INE906B07JB4,973841
BSE,97UPPCL29,BSE-97UPPCL29,97UPPCL29,F,INE540P07400,973876
BSE,875BOMPERP,BSE-875BOMPERP,875BOMPERP,F,INE457A08100,973870
BSE,962APSB32,BSE-962APSB32,962APSB32,F,INE0M2307107,973987
BSE,751SCPSL25,BSE-751SCPSL25,751SCPSL25,F,INE018E08292,973969
BSE,962APSB27,BSE-962APSB27,962APSB27,F,INE0M2307057,973985
BSE,ABHFTBIL25,BSE-ABHFTBIL25,ABHFTBIL25,F,INE831R07326,973849
BSE,AFLGSEC25,BSE-AFLGSEC25,AFLGSEC25,F,INE891K07788,973999
BSE,73PSEPL26,BSE-73PSEPL26,73PSEPL26,F,INE127V07024,973761
BSE,962APSB26,BSE-962APSB26,962APSB26,F,INE0M2307040,973986
BSE,BFLZC26,BSE-BFLZC26,BFLZC26,F,INE296A07RY7,973794
BSE,9SFL32,BSE-9SFL32,9SCUFL32,F,INE722A07BG3,973805
BSE,11DKGFS25,BSE-11DKGFS25,11DKGFS25,F,INE179P07258,973926
BSE,785PDPL34,BSE-785PDPL34,785PDPL34,F,INE925U07049,973759
BSE,614IOCL27,BSE-614IOCL27,614IOCL27,F,INE242A08502,973792
BSE,1177SML26,BSE-1177SML26,1177SML26,F,INE982X07283,973971
BSE,962APSB25,BSE-962APSB25,962APSB25,F,INE0M2307032,973988
BSE,1177MML27,BSE-1177MML27,1177MML27,F,INE884Q07632,973904
BSE,625PNCRH34,BSE-625PNCRH34,625PNCRH34,F,INE709X07017,973836
BSE,770BFL27,BSE-770BFL27,770BFL27,F,INE296A07RZ4,973975
BSE,7RMIL26,BSE-7RMIL26,7RMIL26,F,INE650D08013,973907
BSE,856SFL32,BSE-856SFL32,856STFCL32,F,INE721A07QU4,973823
BSE,1365AFSL27,BSE-1365AFSL27,1365AFSL27,F,INE808K08079,973901
BSE,605PGCIL27,BSE-605PGCIL27,605PGCIL27,F,INE752E08668,973871
BSE,NWFLNIFT25,BSE-NWFLNIFT25,NWFLNIFT25,F,INE918K07IT4,973960
BSE,730CFSL29,BSE-730CFSL29,730HCFSL29,F,INE539K07213,973818
BSE,655KMPL25,BSE-655KMPL25,655KMPL25,F,INE916DA7RN1,973933
BSE,1255NEO27,BSE-1255NEO27,1255NEO27,F,INE814O07345,973843
BSE,775PDPL31,BSE-775PDPL31,775PDPL31,F,INE925U07056,973758
BSE,625AFL27,BSE-625AFL27,625AFL27,F,INE216P07225,973863
BSE,1177SCNL26,BSE-1177SCNL26,1177SCNL26,F,INE836B07642,973897
BSE,1155MML27,BSE-1155MML27,1155MML27,F,INE046W07180,973973
BSE,73AGEUP26,BSE-73AGEUP26,73AGEUP26,F,INE155V07025,973750
BSE,690TRCL27,BSE-690TRCL27,690TRCL27,F,INE331A07273,973861
BSE,775PSEPL31,BSE-775PSEPL31,775PSEPL31,F,INE127V07040,973763
BSE,7LKCP26,BSE-7LKCP26,7LKCP26,F,INE999H07074,973921
BSE,1146MMFL27,BSE-1146MMFL27,1146MMFL27,F,INE046W07172,973962
BSE,730PDPL26,BSE-730PDPL26,730PDPL26,F,INE925U07023,973756
BSE,770BHFL27,BSE-770BHFL27,770BHFL27,F,INE377Y07300,973945
BSE,765PSEPL29,BSE-765PSEPL29,765PSEPL29,F,INE127V07032,973762
BSE,765PDPL29,BSE-765PDPL29,765PDPL29,F,INE925U07031,973757
BSE,962APSB31,BSE-962APSB31,962APSB31,F,INE0M2307099,973994
BSE,765AGEUP29,BSE-765AGEUP29,765AGEUP29,F,INE155V07033,973751
BSE,76ABCL25,BSE-76ABCL25,76ABFL25,F,INE860H07HU4,973978
BSE,775JMFHL26,BSE-775JMFHL26,775JMFHL26,F,INE01A207104,973966
BSE,1034ERCS25,BSE-1034ERCS25,1034ERCS25,F,INE657N08058,973912
BSE,EELGSEC25C,BSE-EELGSEC25C,EELGSEC25C,F,INE468N07011,973903
BSE,11772SCN26,BSE-11772SCN26,11772SCN26,F,INE836B07634,973832
BSE,717IIFCL32,BSE-717IIFCL32,717IIFCL32,F,INE787H08048,973844
BSE,97UPPCL28,BSE-97UPPCL28,97UPPCL28,F,INE540P07392,973882
BSE,735EOPR27,BSE-735EOPR27,735EOPR27,F,INE041007092,973910
BSE,745SFL25,BSE-745SFL25,745STFC25,F,INE721A07QW0,973858
BSE,1186KCPL25,BSE-1186KCPL25,1186VHFPL25,F,INE200W07274,973942
BSE,97UPPCL32,BSE-97UPPCL32,97UPPCL32,F,INE540P07434,973883
BSE,715IIL27,BSE-715IIL27,715IIL27,F,INE537P07646,973811
BSE,775AGEUP31,BSE-775AGEUP31,775AGEUP31,F,INE155V07041,973752
BSE,97UPPCL31,BSE-97UPPCL31,97UPPCL31,F,INE540P07426,973881
BSE,750GIL27,BSE-750GIL27,750GIL27,F,INE047A08190,973982
BSE,1245SML26,BSE-1245SML26,1245SML26,F,INE982X07234,973893
BSE,EELGSEC25B,BSE-EELGSEC25B,EELGSEC25B,F,INE572O07IB9,973786
BSE,962APSB30,BSE-962APSB30,962APSB30,F,INE0M2307081,973993
BSE,ONEGSEC31,BSE-ONEGSEC31,ONEGSEC31,F,INE248U07DI9,973924
BSE,865JMFCS32,BSE-865JMFCS32,865JMFCS32,F,INE651J07861,973952
BSE,714NEEPC30,BSE-714NEEPC30,714NEEPC30,F,INE636F08066,973864
BSE,860IOB32,BSE-860IOB32,860IOB32,F,INE565A08043,973902
BSE,950JKBL32,BSE-950JKBL32,950JKBL32,F,INE168A08079,973898
BSE,97UPPCL27,BSE-97UPPCL27,97UPPCL27,F,INE540P07384,973880
BSE,690TRCL26,BSE-690TRCL26,690TRCL26,F,INE331A07265,973860
BSE,785PSEPL34,BSE-785PSEPL34,785PSEPL34,F,INE127V07057,973764
BSE,970UPPC30,BSE-970UPPC30,970UPPC30,F,INE540P07418,973878
BSE,785AGEUP34,BSE-785AGEUP34,785AGEUP34,F,INE155V07058,973753
BSE,715VMC27,BSE-715VMC27,715VMC27,F,INE0KDG24012,973868
BSE,15PPPL29,BSE-15PPPL29,15PPPL29,F,INE0L9G07010,973920
BSE,89TCBIL35,BSE-89TCBIL35,89TCBIL35,F,INE0KPD07018,973796
BSE,962APSB29,BSE-962APSB29,962APSB29,F,INE0M2307073,973991
BSE,118647PF25,BSE-118647PF25,118647PF25,F,INE514Q07270,973996
BSE,VFSPL30322,BSE-VFSPL30322,VFSPL30322,F,INE016P07187,973892
BSE,562HUDCO25,BSE-562HUDCO25,562HUDCO25,F,INE031A08848,973859
BSE,885SFL32,BSE-885SFL32,885SCUFL32,F,INE722A07BI9,973963
BSE,705AHFL26,BSE-705AHFL26,705AHFL26,F,INE883F07256,973820
BSE,598IREDA25,BSE-598IREDA25,598IREDA25,F,INE202E08078,973828
BSE,1216SFPL26,BSE-1216SFPL26,1216SFIS26,F,INE551U07209,973790
BSE,825SFL29,BSE-825SFL29,825STFC29,F,INE721A07QY6,973923
BSE,680AFL26,BSE-680AFL26,680AFL26,F,INE891K07762,973888
BSE,97UPPCL26,BSE-97UPPCL26,97UPPCL26,F,INE540P07376,973879
BSE,8AHL2042,BSE-8AHL2042,8AHL2042,F,INE365D08034,974063
BSE,ABCGSEC24B,BSE-ABCGSEC24B,ABFGSEC24B,F,INE860H07HZ3,974128
BSE,855SFL32,BSE-855SFL32,Shriram Transport Finance Co. Ltd. - (855STFL32),F,INE721A07RC0,974173
BSE,75HDB25,BSE-75HDB25,75HDB25,F,INE756I07EI4,974115
BSE,715PFCL25,BSE-715PFCL25,Power Finance Corporation Ltd. - (715PFCL25),F,INE134E08LR7,974168
BSE,775SBIPER,BSE-775SBIPER,State Bank Of India - (775SBIPER),F,INE062A08314,974165
BSE,EELGSEC26B,BSE-EELGSEC26B,EELGSEC26B,F,INE468N07185,974112
BSE,782BFL32,BSE-782BFL32,782BFL32,F,INE296A07SD9,974162
BSE,784HDFCB27,BSE-784HDFCB27,784HDFCB27,F,INE040A08419,974160
BSE,753IGT2025,BSE-753IGT2025,India Grid Trust. - (753IGT2025),F,INE219X07348,974071
BSE,845SCIL25,BSE-845SCIL25,845SCIL25,F,INE659A08036,974058
BSE,77AFL27,BSE-77AFL27,Axis Finance Ltd. - (77AFL27),F,INE891K07812,974169
BSE,765HFSL27,BSE-765HFSL27,HDB Financial Services Ltd. - (765HFSL27),F,INE756I07EJ2,974179
BSE,14VPIPL27,BSE-14VPIPL27,Vimal Plast India Pvt Ltd. - (14VPIPL27),F,INE0I1A07015,974021
BSE,715PFCL26,BSE-715PFCL26,Power Finance Corporation Ltd. - (715PFCL26),F,INE134E08LS5,974170
BSE,93AUFL32B,BSE-93AUFL32B,93AUFL32B,F,INE949L08426,974095
BSE,739SCPSL25,BSE-739SCPSL25,739SCPSL25,F,INE018E08318,974186
BSE,93AUFL32A,BSE-93AUFL32A,93AUFL32A,F,INE949L08434,974094
BSE,THFLMCLR26,BSE-THFLMCLR26,SHFLMCLR26,F,INE432R07315,974103
BSE,779KMPL27,BSE-779KMPL27,Kotak Mahindra Prime Ltd. - (779KMPL27),F,INE916DA7RP6,974056
BSE,781HPCL32,BSE-781HPCL32,781HPCL32,F,INE094A08119,974002
BSE,742BHFL25,BSE-742BHFL25,742BHFL25,F,INE377Y07334,974104
BSE,1125ISFL28,BSE-1125ISFL28,IIFL Samasta Finance Ltd. - (1125ISFL28),F,INE413U08044,974114
BSE,713PFCL26,BSE-713PFCL26,713PFCL26,F,INE134E08LP1,974119
BSE,770HDBFS25,BSE-770HDBFS25,770HDBFS25,F,INE756I07EG8,974041
BSE,935MCFPL25,BSE-935MCFPL25,935MCFPL25,F,INE0DBJ07143,974175
BSE,750ABCL25,BSE-750ABCL25,Aditya Birla Finance Ltd. - (750ABFL25),F,INE860H07HX8,974108
BSE,738BFL25,BSE-738BFL25,738BFL25,F,INE296A07SB3,974098
BSE,834AFLPER,BSE-834AFLPER,Axis Finance Ltd. - (834AFLPER),F,INE891K08125,974143
BSE,77AFL25,BSE-77AFL25,Axis Finance Ltd. - (77AFL25),F,INE891K07796,974050
BSE,1018EFCL27,BSE-1018EFCL27,1018EFCL27,F,INE836K07015,974017
BSE,712HPCL25,BSE-712HPCL25,Hindustan Petroleum Corporation Ltd. - (712HPCL25),F,INE094A08127,974053
BSE,815CFSL32,BSE-815CFSL32,815HDFCC32,F,INE539K07221,974043
BSE,742PFCL32,BSE-742PFCL32,Power Finance Corporation Ltd. - (742PFCL32),F,INE134E08LQ9,974167
BSE,760THDC32,BSE-760THDC32,760THDC32,F,INE812V07062,974183
BSE,1229AFIP25,BSE-1229AFIP25,1229AFIP25,F,INE774L07040,974065
BSE,ABCLZC25,BSE-ABCLZC25,ABFLZC25,F,INE860H07HW0,974047
BSE,10IPL37,BSE-10IPL37,10IPL37,F,INE0KZX08021,974042
BSE,785VHFCL26,BSE-785VHFCL26,Vastu Housing Finance Corporation Ltd. - (785VHFCL26),F,INE459T07207,974185
BSE,1283CIFC26,BSE-1283CIFC26,1283CIFC26,F,INE140R08056,974079
BSE,8GRIL29,BSE-8GRIL29,8GRIL29,F,INE201P08191,974136
BSE,777IIL27,BSE-777IIL27,777IIL27,F,INE537P07661,974127
BSE,789BHFL32,BSE-789BHFL32,789BHFL32,F,INE377Y07359,974164
BSE,76BFL27,BSE-76BFL27,76BFL27,F,INE296A07SC1,974122
BSE,825SCPSL32,BSE-825SCPSL32,825SCPSL32,F,INE018E08300,974019
BSE,875PNBPER,BSE-875PNBPER,Punjab National Bank - (875PNBPER),F,INE160A08225,974037
BSE,970SFIL32,BSE-970SFIL32,Indiabulls Commercial Credit Ltd. - (970ICCL32),F,INE244L07259,974052
BSE,720NABAR25,BSE-720NABAR25,720NABAR25,F,INE261F08DR2,974188
BSE,875HPL29,BSE-875HPL29,Haldia Petrochemicals Ltd. - (875HPL29),F,INE105U07014,974026
BSE,865YATL27,BSE-865YATL27,865YATL27,F,INE461R07017,974138
BSE,15DKGFS25,BSE-15DKGFS25,Dvara Kshetriya Gramin Financial Services Pvt Ltd. - (15DKGFS25),F,INE179P07274,974073
BSE,NWFLGSE25A,BSE-NWFLGSE25A,NWFLGSE25A,F,INE523L07777,974090
BSE,1050HFL27,BSE-1050HFL27,1050HFL27,F,INE01ZK07FS1,974088
BSE,1229AIHF26,BSE-1229AIHF26,1229AIHF26,F,INE0E2307146,974102
BSE,7475KMPL26,BSE-7475KMPL26,748KMPL26,F,INE916DA7RS0,974131
BSE,874VL32,BSE-874VL32,Vedanta Ltd. - (874VL32),F,INE205A07220,974022
BSE,765VTPL25,BSE-765VTPL25,Vikas Telecom Pvt Ltd. - (765VTPL25),F,INE466P07010,974141
BSE,8IIL27,BSE-8IIL27,8IIL27,F,INE537P07653,974018
BSE,825CFSL32,BSE-825CFSL32,825HDFC32,F,INE539K08211,974067
BSE,HDBZC25,BSE-HDBZC25,HDBZC25,F,INE756I07EF0,974040
BSE,870TIAPL26,BSE-870TIAPL26,Trust Investment Advisors Pvt Ltd. - (870TIAPL26),F,INE723X07109,974074
BSE,788BOBPERP,BSE-788BOBPERP,Bank Of Baroda - (788BOBPERP),F,INE028A08299,974139
BSE,865JMFPL32,BSE-865JMFPL32,JM Financial Products Ltd. - (865JMFPL32),F,INE523H07BT3,974051
BSE,IFSL250722,BSE-IFSL250722,Incred Financial Services Ltd. - (IFSL250722),F,INE945W07423,974070
BSE,875YATL29,BSE-875YATL29,Yedeshi Aurangabad Tollway Ltd. - (875YATL29),F,INE461R07025,974178
BSE,713PFCL25,BSE-713PFCL25,713PFCL25,F,INE134E08LO4,974101
BSE,820MMFSL32,BSE-820MMFSL32,820MMFSL32,F,INE774D08MV2,974060
BSE,1116AFL27,BSE-1116AFL27,1116AFP27,F,INE501X07299,974092
BSE,840CFSL32,BSE-840CFSL32,840HCFSL32,F,INE539K08203,974033
BSE,1224AIHF27,BSE-1224AIHF27,1224AIHF27,F,INE0E2307138,974109
BSE,NWFLNIF26C,BSE-NWFLNIF26C,NWFLNIF26C,F,INE918K07IV0,974044
BSE,739BOB29,BSE-739BOB29,Bank Of Baroda. - (739BOB29),F,INE028A08281,974107
BSE,714IOCL27,BSE-714IOCL27,714IOCL27,F,INE242A08536,974151
BSE,874BOMPERP,BSE-874BOMPERP,Bank of maharashtra - (874BOMPERP),F,INE457A08118,974166
BSE,1025ARKA28,BSE-1025ARKA28,1025ARKA28,F,INE03W108015,974124
BSE,79MMFSL27,BSE-79MMFSL27,79MMFSL27,F,INE774D07UM6,974137
BSE,836CFSPER,BSE-836CFSPER,836HCFSPER,F,INE539K08229,974134
BSE,715PFCL27,BSE-715PFCL27,Power Finance Corporation Ltd. - (715PFCL27),F,INE134E08LT3,974171
BSE,735NABAR25,BSE-735NABAR25,735NABAR25,F,INE261F08DP6,974015
BSE,93AUFL32,BSE-93AUFL32,93AUFL32,F,INE949L08442,974093
BSE,765BHFL25,BSE-765BHFL25,765BHFL25,F,INE377Y07326,974061
BSE,795MBPR27,BSE-795MBPR27,Mindspace Business Parks REIT. -  (795MBPR27),F,INE0CCU07066,974075
BSE,872SFL32,BSE-872SFL32,872STFCL32,F,INE721A07RA4,974111
BSE,KMPLGSEC25,BSE-KMPLGSEC25,KMPLGSEC25,F,INE916DA7RQ4,974096
BSE,746IREDA25,BSE-746IREDA25,746IREDA25,F,INE202E08086,974087
BSE,779IOCL32,BSE-779IOCL32,779IOCL32,F,INE242A08528,974000
BSE,952DIAL27,BSE-952DIAL27,952DIAL27,F,INE657H08019,974004
BSE,ABANNIF25A,BSE-ABANNIF25A,ABANNIF25A,F,INE00ZD07595,974011
BSE,11DKGFS26,BSE-11DKGFS26,Dvara Kshetriya Gramin Financial Services Pvt Ltd. - (11DKGFS26),F,INE179P07282,974106
BSE,11HFL27,BSE-11HFL27,11HFL27,F,INE01ZK07FT9,974089
BSE,165SPPL26,BSE-165SPPL26,Saisrushti (Kengeri) Projects Pvt Ltd. - (165SPPL26),F,INE0LBW07040,974150
BSE,751AFL25,BSE-751AFL25,751AFL25,F,INE891K07804,974126
BSE,738KMPL25,BSE-738KMPL25,738KMPL25,F,INE916DA7RR2,974130
BSE,NWFLNIF26B,BSE-NWFLNIF26B,NWFLNIF26B,F,INE918K07IX6,974081
BSE,1035VFL28,BSE-1035VFL28,1035VFPL28,F,INE448U07208,974008
BSE,815ABHF32,BSE-815ABHF32,815ABHF32,F,INE831R07334,974316
BSE,MRHFGSEC25,BSE-MRHFGSEC25,MRHFGSEC25,F,INE950O07404,974351
BSE,875ARKA25,BSE-875ARKA25,875ARKA25,F,INE03W107140,974263
